id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est,combatant_deaths
229544,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Reuters News,2016-09-11,At least 21 civilians killed in Saudi-led air strikes in Yemen - residents""",Reuters News,2016-09-11,At least 21 civilians killed in Saudi-led air strikes in Yemen - residents,residents ,3,Ḩayrān district,,Ḩajjah governorate,Ḩayrān district,16.254016,43.059897,POINT (43.059897 16.254016),153087,Yemen (North Yemen),678,Middle East,1,1,09/10/2016 00:00:00,09/10/2016 00:00:00,0,0,6,0,6,6,6,0
229546,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Associated Press Newswires,2016-09-13,Qatar loses 3 troops serving with Saudi coalition in Yemen""",Associated Press Newswires,2016-09-13,Qatar loses 3 troops serving with Saudi coalition in Yemen,Qatar ,6,Yemen (North Yemen),,,,15.5,47.5,POINT (47.500000 15.500000),152376,Yemen (North Yemen),678,Middle East,1,1,09/12/2016 00:00:00,09/12/2016 00:00:00,0,3,0,0,3,3,3,3
229548,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2016-09-14,15 fighters killed in southwest Yemen: military sources""",Agence France Presse,2016-09-14,15 fighters killed in southwest Yemen: military sources,"General Fadhl Hasan, who is leading pro-government troops ",2,Kirsh town,,Laḩij governorate,Al Qabbayţah district,13.364734,44.490462,POINT (44.490462 13.364734),148769,Yemen (North Yemen),678,Middle East,1,1,09/14/2016 00:00:00,09/14/2016 00:00:00,7,0,0,0,7,7,7,7
229549,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2016-09-14,15 fighters killed in southwest Yemen: military sources""",Agence France Presse,2016-09-14,15 fighters killed in southwest Yemen: military sources,military sources ,4,Ta'izz governorate,,Ta'izz governorate,,13.5,44,POINT (44.000000 13.500000),149489,Yemen (North Yemen),678,Middle East,1,1,09/14/2016 00:00:00,09/14/2016 00:00:00,5,3,0,0,8,8,8,8
229552,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2016-09-15,40 dead in clashes around key city of southwest Yemen: military""",Agence France Presse,2016-09-15,40 dead in clashes around key city of southwest Yemen: military,military sources ,2,Ta'izz town,,Ta'izz governorate,,13.579522,44.020908,POINT (44.020908 13.579522),149489,Yemen (North Yemen),678,Middle East,1,1,09/14/2016 00:00:00,09/14/2016 00:00:00,27,13,0,0,40,40,40,40
229556,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,5,"""Associated Press Newswires,2016-09-21,Saudi-led airstrikes in Yemen kill at least 11"";""Reuters News,2016-09-21,UPDATE 1-Saudi-led coalition air strike kills at least 19 in Yemen -residents"";""Agence France Presse,2016-09-22,Saudi-led raids kill 20 civilians in Yemen port"";""Reuters News,2016-09-22,Death toll from air strike in Yemen rises to 26, sources say"";""Associated Press Newswires,2016-09-22,Death toll from Saudi-led airstrikes in Yemen reaches 32""",Associated Press Newswires;Reuters News;Agence France Presse;Reuters News;Associated Press Newswires,2016-09-21;2016-09-21;2016-09-22;2016-09-22;2016-09-22,"Saudi-led airstrikes in Yemen kill at least 11;UPDATE 1-Saudi-led coalition air strike kills at least 19 in Yemen -residents;Saudi-led raids kill 20 civilians in Yemen port;Death toll from air strike in Yemen rises to 26, sources say;Death toll from Saudi-led airstrikes in Yemen reaches 32",Yemeni security officials,1,Al-Ḩudaydah town,,al-Ḩudaydah governorate,,14.797812,42.954516,POINT (42.954516 14.797812),150926,Yemen (North Yemen),678,Middle East,1,1,09/21/2016 00:00:00,09/21/2016 00:00:00,0,0,32,0,32,32,32,0
229561,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Reuters News,2016-09-25,UPDATE 1-Raids kill nine in central Yemen - medical official, residents""",Reuters News,2016-09-25,"UPDATE 1-Raids kill nine in central Yemen - medical official, residents",a hospital manager and residents ,1,Ibb town,,Ibb governorate,Ibb district,13.940771,44.177343,POINT (44.177343 13.940771),149489,Yemen (North Yemen),678,Middle East,1,1,09/24/2016 00:00:00,09/24/2016 00:00:00,0,0,9,0,9,9,9,0
229562,,2016,True,Clear,2,14596,13587,AQAP - Forces of Hadi,14596,14596,AQAP - Forces of Hadi,881,881,AQAP,6254,6254,Forces of Hadi,1,"""Agence France Presse,2016-09-26,Yemeni forces kill suspected Qaeda chief""",Agence France Presse,2016-09-26,Yemeni forces kill suspected Qaeda chief,security officials ,2,Lawdar town,,Abyan governorate,Lawdar district,13.882824,45.868586,POINT (45.868586 13.882824),149492,Yemen (North Yemen),678,Middle East,1,1,09/26/2016 00:00:00,09/26/2016 00:00:00,1,1,0,0,2,2,2,2
229563,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2016-09-26,Yemeni forces kill suspected Qaeda chief""",Agence France Presse,2016-09-26,Yemeni forces kill suspected Qaeda chief,a military official ,5,Lahij-Taizz border,,,,13.204686,44.149998,POINT (44.149998 13.204686),148769,Yemen (North Yemen),678,Middle East,2,2,09/25/2016 00:00:00,09/26/2016 00:00:00,0,5,0,0,5,5,5,5
229564,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2016-09-29,Coalition raids kill 8 Yemeni civilians: govt official""",Agence France Presse,2016-09-29,Coalition raids kill 8 Yemeni civilians: govt official,a government official ,3,Rāziḩ district,,Şa‘dah governorate,Rāziḩ district,16.937041,43.260801,POINT (43.260801 16.937041),153807,Yemen (North Yemen),678,Middle East,1,1,09/29/2016 00:00:00,09/29/2016 00:00:00,0,0,5,0,5,5,5,0
229565,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2016-09-29,Coalition raids kill 8 Yemeni civilians: govt official""",Agence France Presse,2016-09-29,Coalition raids kill 8 Yemeni civilians: govt official,a government official ,1,Shidā‘ village,,Şa‘dah governorate,Shadā’ district,16.883333,43.166667,POINT (43.166667 16.883333),153807,Yemen (North Yemen),678,Middle East,1,1,09/29/2016 00:00:00,09/29/2016 00:00:00,0,0,3,0,3,3,3,0
229568,,2016,True,Clear,2,14611,13597,IS - Forces of Hadi,14611,14611,IS - Forces of Hadi,234,234,IS,6254,6254,Forces of Hadi,1,"""Associated Press Newswires,2016-09-30,Gunmen assassinate a senior intelligence official in Yemen""",Associated Press Newswires,2016-09-30,Gunmen assassinate a senior intelligence official in Yemen,Yemeni security officials ,1,‘Adan town,,‘Adan governorate,,12.779444,45.036667,POINT (45.036667 12.779444),148051,Yemen (North Yemen),678,Middle East,1,1,09/30/2016 00:00:00,09/30/2016 00:00:00,0,1,0,0,1,1,1,1
232675,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2016-10-02,Yemen rebels pose threat to shipping: Arab coalition""",Agence France Presse,2016-10-02,Yemen rebels pose threat to shipping: Arab coalition,sabanews.net ,7,Off the coast of Wāḩijah town,,,,13.220227,43.249986,POINT (43.249986 13.220227),148767,Yemen (North Yemen),678,Middle East,1,1,10/02/2016 00:00:00,10/02/2016 00:00:00,0,0,0,0,0,5,0,0
232676,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2016-10-04,10 civilians killed in rocket attack on Yemen's Taez: UN""",Agence France Presse,2016-10-04,10 civilians killed in rocket attack on Yemen's Taez: UN,UN,1,Ta'izz town,,Ta'izz governorate,,13.579522,44.020908,POINT (44.020908 13.579522),149489,Yemen (North Yemen),678,Middle East,1,1,10/03/2016 00:00:00,10/03/2016 00:00:00,0,0,10,0,10,10,10,0
232679,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,2,"""Reuters News,2016-10-08,Top general in Yemen's Saudi-backed army killed"";""Associated Press Newswires,2016-10-08,Top commander in Yemen's army killed""",Reuters News;Associated Press Newswires,2016-10-08;2016-10-08,Top general in Yemen's Saudi-backed army killed;Top commander in Yemen's army killed,"pro-Houthi military source, sources on both sides of the conflict  ",4,Ma'rib governorate,,Ma'rib governorate,,15.416667,45.35,POINT (45.350000 15.416667),151651,Yemen (North Yemen),678,Middle East,1,1,10/07/2016 00:00:00,10/07/2016 00:00:00,0,4,0,0,4,4,4,4
232682,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2016-10-08,Yemen rebels say 'dozens' killed in Sanaa air raids on funeral""",Agence France Presse,2016-10-08,Yemen rebels say 'dozens' killed in Sanaa air raids on funeral,local official,1,Bājil town,,al-Ḩudaydah governorate,Bājil district,15.058984,43.287311,POINT (43.287311 15.058984),151647,Yemen (North Yemen),678,Middle East,1,1,10/08/2016 00:00:00,10/08/2016 00:00:00,0,0,4,0,4,4,4,0
232686,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,3,"""Reuters News,2016-10-09,UPDATE 4-Attack on mourners in Yemen kills more than 140, say local health officials"";""Agence France Presse,2016-10-11,Top military brass among those killed in Yemen funeral strike: official"";""Agence France Presse,2016-10-15,Saudi-led coalition says it 'wrongly targeted' Yemen funeral""",Reuters News;Agence France Presse;Agence France Presse,2016-10-09;2016-10-11;2016-10-15,"UPDATE 4-Attack on mourners in Yemen kills more than 140, say local health officials;Top military brass among those killed in Yemen funeral strike: official;Saudi-led coalition says it 'wrongly targeted' Yemen funeral",local health officials,1,Şan‘ā’ city,,Amānat al ‘Āşimah governorate,,15.354722,44.206667,POINT (44.206667 15.354722),151649,Yemen (North Yemen),678,Middle East,1,1,10/08/2016 00:00:00,10/08/2016 00:00:00,3,0,0,137,140,140,140,3
232695,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""BBC Monitoring Middle East,2016-10-09,Houthi leader's relative killed in northern Yemen""",BBC Monitoring Middle East,2016-10-09,Houthi leader's relative killed in northern Yemen,Saudi-funded Al-Arabiya TV ,3,Ḩaydān district,,Şa‘dah governorate,Ḩaydān district,16.708422,43.484925,POINT (43.484925 16.708422),153807,Yemen (North Yemen),678,Middle East,1,1,10/08/2016 00:00:00,10/08/2016 00:00:00,1,0,0,0,1,1,1,1
232700,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2016-10-10,Coalition air raid kills 3 Yemen loyalists 'by mistake': military""",Agence France Presse,2016-10-10,Coalition air raid kills 3 Yemen loyalists 'by mistake': military,loyalist military sources ,5,Abyan-al-Bayḑā’ border,,,,13.931321,45.708778,POINT (45.708778 13.931321),149492,Yemen (North Yemen),678,Middle East,1,2,10/09/2016 00:00:00,10/10/2016 00:00:00,0,3,0,0,3,3,3,3
232718,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2016-10-19,Yemen fighting kills dozens ahead of truce""",Agence France Presse,2016-10-19,Yemen fighting kills dozens ahead of truce,a loyalist statement ,4,Ḩajjah governorate,,Ḩajjah governorate,,16,43.25,POINT (43.250000 16.000000),153087,Yemen (North Yemen),678,Middle East,1,1,10/19/2016 00:00:00,10/19/2016 00:00:00,30,5,0,0,35,35,35,35
232719,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2016-10-19,Yemen fighting kills dozens ahead of truce""",Agence France Presse,2016-10-19,Yemen fighting kills dozens ahead of truce,witnesses and military sources,1,Ta'izz town,,Ta'izz governorate,,13.579522,44.020908,POINT (44.020908 13.579522),149489,Yemen (North Yemen),678,Middle East,2,2,10/18/2016 00:00:00,10/19/2016 00:00:00,0,3,0,0,3,3,3,3
232720,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2016-10-19,Yemen fighting kills dozens ahead of truce""",Agence France Presse,2016-10-19,Yemen fighting kills dozens ahead of truce,a military official,3,Dhubāb district,,Ta'izz governorate,Dhubāb district,13.059672,43.511694,POINT (43.511694 13.059672),148768,Yemen (North Yemen),678,Middle East,1,1,10/19/2016 00:00:00,10/19/2016 00:00:00,0,3,0,0,3,3,3,3
232723,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2016-10-20,Sporadic fighting strains fragile Yemen truce""",Agence France Presse,2016-10-20,Sporadic fighting strains fragile Yemen truce,rebel-controlled media,4,Şa‘dah governorate,,Şa‘dah governorate,,17.063404,43.914882,POINT (43.914882 17.063404),154528,Yemen (North Yemen),678,Middle East,1,1,10/20/2016 00:00:00,10/20/2016 00:00:00,0,0,3,0,3,3,3,0
232724,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2016-10-20,Sporadic fighting strains fragile Yemen truce""",Agence France Presse,2016-10-20,Sporadic fighting strains fragile Yemen truce,loyalist forces,4,Şa‘dah governorate,,Şa‘dah governorate,,17.063404,43.914882,POINT (43.914882 17.063404),154528,Yemen (North Yemen),678,Middle East,1,1,10/20/2016 00:00:00,10/20/2016 00:00:00,0,3,0,0,3,2,3,3
232725,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2016-10-20,Sporadic fighting strains fragile Yemen truce""",Agence France Presse,2016-10-20,Sporadic fighting strains fragile Yemen truce,loyalist forces,4,Ḩajjah governorate,,Ḩajjah governorate,,16,43.25,POINT (43.250000 16.000000),153087,Yemen (North Yemen),678,Middle East,1,1,10/20/2016 00:00:00,10/20/2016 00:00:00,0,2,0,0,2,3,2,2
232726,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2016-10-20,Sporadic fighting strains fragile Yemen truce""",Agence France Presse,2016-10-20,Sporadic fighting strains fragile Yemen truce,loyalist forces,4,al-Ḩudaydah governorate,,al-Ḩudaydah governorate,,14.917317,43.192787,POINT (43.192787 14.917317),150927,Yemen (North Yemen),678,Middle East,1,1,10/20/2016 00:00:00,10/20/2016 00:00:00,3,0,0,0,3,3,3,3
232727,,2016,True,Clear,2,14596,13587,AQAP - Forces of Hadi,14596,14596,AQAP - Forces of Hadi,881,881,AQAP,6254,6254,Forces of Hadi,2,"""Agence France Presse,2016-10-20,Sporadic fighting strains fragile Yemen truce"";""Reuters News,2016-10-20,Yemen missile launch, Saudi-led air strike strain truce""",Agence France Presse;Reuters News,2016-10-20;2016-10-20,"Sporadic fighting strains fragile Yemen truce;Yemen missile launch, Saudi-led air strike strain truce",a security official ,1,Zinjibār town,,Abyan governorate,Zinjibār district,13.128712,45.380728,POINT (45.380728 13.128712),148771,Yemen (North Yemen),678,Middle East,1,1,10/20/2016 00:00:00,10/20/2016 00:00:00,1,4,0,0,5,6,5,5
232729,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Reuters News,2016-10-20,Yemen missile launch, Saudi-led air strike strain truce""",Reuters News,2016-10-20,"Yemen missile launch, Saudi-led air strike strain truce",U.S. Secretary of State ,5,Saudi Arabia - Yemen border,,,,17.397132,43.477426,POINT (43.477426 17.397132),154527,Yemen (North Yemen),678,Middle East,1,1,10/20/2016 00:00:00,10/20/2016 00:00:00,0,0,2,0,2,2,2,0
232732,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2016-10-22,UN urges renewal of Yemen truce as fighting rages""",Agence France Presse,2016-10-22,UN urges renewal of Yemen truce as fighting rages,military officials ,4,Şa‘dah governorate,,Şa‘dah governorate,,17.063404,43.914882,POINT (43.914882 17.063404),154528,Yemen (North Yemen),678,Middle East,1,1,10/21/2016 00:00:00,10/21/2016 00:00:00,1,0,0,0,1,1,1,1
232733,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2016-10-22,UN urges renewal of Yemen truce as fighting rages""",Agence France Presse,2016-10-22,UN urges renewal of Yemen truce as fighting rages,military officials ,2,Mīdī town,,Ḩajjah governorate,Mīdī district,16.321009,42.812992,POINT (42.812992 16.321009),153086,Yemen (North Yemen),678,Middle East,1,1,10/22/2016 00:00:00,10/22/2016 00:00:00,9,4,0,0,13,13,13,13
